customer_id,lat,lng,population,area,timezone,children,age,income,marital,churn,gender,tenure,monthlycharge,bandwidth_gb_year,outage_sec_perweek,email,contacts,yearly_equip_failure,techie,port_modem,tablet,job_id,payment_id,contract_id,location_id
3988,42.87036,-71.6079,11393,Suburban,America/New_York,1,81,25832.88,Widowed,Yes,Male,9.820347,169.9447,1044.205309,7.75167,13,1,0,Yes,No,Yes,Warden/ranger,Electronic Check,Month-to-month,3031
3989,37.55923,-99.77455,464,Rural,America/Chicago,7,78,16720.22,Divorced,Yes,Female,3.488459,265.147,1023.807054,7.231501,11,2,1,No,No,No,Interpreter,Bank Transfer(automatic),Month-to-month,67842
3990,38.39063,-93.00787,4037,Urban,America/Chicago,3,42,116396.5,Never Married,No,Nonbinary,13.21976,207.4811,1680.40703,8.890669,12,0,0,No,No,No,"Nurse, adult",Bank Transfer(automatic),Two Year,65078
3991,39.20174,-89.40192,585,Rural,America/Chicago,0,34,64868.33,Widowed,No,Female,2.758928,117.4872,777.0645087,6.131562,12,1,0,No,No,Yes,Medical technical officer,Electronic Check,Month-to-month,62051
3992,36.19792,-80.52076,7714,Urban,America/New_York,2,30,22227.6,Separated,Yes,Female,1.399445,159.9794,901.9731056,10.05201,11,1,0,No,No,No,IT trainer,Bank Transfer(automatic),One year,27018
3993,32.63494,-83.68161,6464,Urban,America/New_York,2,52,77013.22,Married,Yes,Female,15.91192,184.9634,2214.777592,12.35651,11,1,1,No,No,Yes,English as a second language teacher,Mailed Check,Month-to-month,31028
3994,39.80611,-75.67645,69,Rural,America/New_York,0,70,30328.46,Divorced,No,Male,5.595446,147.4421,630.454611,9.920573,12,0,1,No,No,No,"Psychologist, prison and probation services",Credit Card (automatic),Month-to-month,19736
3995,44.90704,-88.36667,3463,Urban,America/Chicago,1,38,39124.98,Separated,No,Male,17.30249,139.965,2224.045421,11.36728,12,0,0,No,No,No,Gaffer,Electronic Check,Month-to-month,54124
3996,27.62992,-98.48907,2107,Suburban,America/Chicago,5,35,13991.22,Widowed,No,Female,18.1201,79.97886,1683.407282,10.7329,10,0,3,No,Yes,No,"Therapist, drama",Electronic Check,One year,78341
3997,32.5643,-88.87498,6750,Suburban,America/Chicago,3,48,13424.34,Widowed,Yes,Female,26.06474,172.4705,2960.453451,9.29595,11,1,1,No,No,Yes,"Radiographer, therapeutic",Electronic Check,Month-to-month,39325
3998,34.66611,-93.63224,270,Urban,America/Chicago,1,40,23263.37,Separated,No,Male,5.018901,149.9621,798.4043093,6.610095,10,2,0,No,No,No,Research scientist (maths),Bank Transfer(automatic),Month-to-month,71969
3999,40.75778,-73.97249,0,Urban,America/New_York,2,77,49705.64,Separated,Yes,Male,6.053801,169.9378,800.6201669,9.060003,5,0,0,No,No,No,Archaeologist,Credit Card (automatic),Month-to-month,10154
4000,40.46788,-77.89669,1174,Suburban,America/New_York,4,49,71323.38,Separated,No,Female,2.366635,207.6094,773.1936845,10.22148,13,1,1,No,Yes,Yes,Estate agent,Credit Card (automatic),Month-to-month,17060
4001,40.40707,-79.5761,5144,Suburban,America/New_York,2,52,42761.9,Separated,No,Female,1.669639,194.9744,498.5585239,10.63881,18,1,0,No,Yes,No,Sports development officer,Bank Transfer(automatic),Month-to-month,15626
4002,35.13678,-103.1605,46,Urban,America/Denver,0,25,73571.78,Separated,Yes,Female,7.038169,200.1465,1280.711037,4.391327,11,0,0,No,Yes,No,"Therapist, music",Mailed Check,Month-to-month,88411
4003,38.62003,-87.98542,230,Urban,America/Chicago,5,46,28900.31,Widowed,No,Male,11.40214,147.4783,1326.326983,13.56912,10,1,1,No,No,No,Actor,Bank Transfer(automatic),Month-to-month,62419
4004,33.73761,-84.10618,57658,Suburban,America/New_York,0,61,12261.86,Separated,No,Female,33.19612,149.9621,2960.494504,12.20515,14,0,1,No,No,No,"Engineer, civil (consulting)",Credit Card (automatic),Two Year,30058
4005,33.4807,-91.05896,12968,Urban,America/Chicago,0,71,21896.48,Never Married,No,Nonbinary,2.198687,172.4624,410.7935286,8.156063,10,1,0,No,Yes,No,Information systems manager,Bank Transfer(automatic),Month-to-month,38703
4006,35.96375,-83.92024,2349,Urban,America/New_York,0,43,36113.68,Never Married,Yes,Female,14.16299,212.6695,1890.634177,10.72443,9,2,1,No,Yes,Yes,Garment/textile technologist,Electronic Check,Two Year,37902
4007,33.92352,-112.1279,8510,Suburban,America/Phoenix,0,52,16375.5,Divorced,No,Female,6.408823,132.5127,874.6357853,9.762926,12,3,0,No,No,No,"Administrator, arts",Mailed Check,One year,85087
4008,45.87255,-91.93447,6672,Urban,America/Chicago,1,50,27504.76,Married,Yes,Female,2.438513,139.9678,520.3000287,4.125868,9,1,0,Yes,No,No,Museum/gallery conservator,Electronic Check,Month-to-month,54801
4009,44.24009,-94.97456,2988,Rural,America/Chicago,1,22,129473.6,Divorced,Yes,Male,21.51433,232.6228,2554.531054,8.367107,13,1,1,No,No,Yes,Social researcher,Mailed Check,Month-to-month,56087
4010,46.15643,-118.1453,153,Suburban,America/Los_Angeles,1,52,7019,Separated,No,Male,2.235315,149.9778,458.7691639,6.239127,10,1,0,No,No,No,Early years teacher,Mailed Check,Two Year,99329
4011,33.22967,-91.03838,83,Suburban,America/Chicago,1,50,41192.07,Divorced,Yes,Male,4.541407,227.4754,895.8563668,11.75093,11,5,1,No,No,No,"Production designer, theatre/television/film",Electronic Check,One year,38723
4012,28.39201,-82.65806,33960,Suburban,America/New_York,3,52,19839.57,Married,No,Female,5.107455,129.9483,1113.503645,11.26452,10,0,0,No,Yes,No,"Administrator, education",Electronic Check,Month-to-month,34667
4013,36.7148,-80.53313,1243,Urban,America/New_York,3,81,40129.49,Separated,Yes,Male,13.79595,187.6094,2034.534213,4.955493,13,1,0,Yes,No,Yes,Insurance claims handler,Bank Transfer(automatic),Two Year,24352
4014,35.20599,-97.44355,0,Suburban,America/Chicago,1,59,43660.04,Never Married,Yes,Female,2.09057,184.9634,1028.550477,14.66262,9,1,0,No,Yes,No,Dealer,Electronic Check,Month-to-month,73019
4015,42.31852,-76.19835,2153,Rural,America/New_York,5,30,29715.31,Never Married,No,Male,2.068518,194.9663,1291.115762,10.35877,15,2,0,No,No,No,"Sales professional, IT",Bank Transfer(automatic),One year,13736
4016,42.53507,-71.10555,25048,Urban,America/New_York,0,36,42046.1,Married,No,Male,2.866331,162.4713,608.6804201,11.39904,11,2,0,No,No,No,"Lighting technician, broadcasting/film/video",Mailed Check,One year,1867
4017,34.76476,-83.28647,491,Urban,America/New_York,8,31,12265.71,Divorced,No,Male,22.48816,169.9741,2470.214952,9.170457,16,1,1,No,No,Yes,"Editor, commissioning",Mailed Check,Two Year,29658
4018,42.0076,-87.99298,33420,Suburban,America/Chicago,0,62,81116.37,Divorced,No,Female,7.235576,159.983,732.5653824,15.78884,14,1,0,No,Yes,No,Radiation protection practitioner,Mailed Check,Two Year,60007
4019,37.58399,-82.32156,1107,Rural,America/New_York,3,29,53936.98,Widowed,No,Nonbinary,19.70995,194.9663,2592.211229,6.130264,13,0,2,No,No,No,Water quality scientist,Credit Card (automatic),Month-to-month,41519
4020,38.91757,-77.50414,34191,Rural,America/New_York,6,72,43187.75,Separated,Yes,Nonbinary,7.368353,162.447,1379.566758,8.936454,13,1,0,No,Yes,Yes,Chief Technology Officer,Electronic Check,Month-to-month,20152
4021,40.32837,-78.9142,3417,Rural,America/New_York,4,57,52230.66,Married,Yes,Female,8.334589,172.4885,1447.593195,11.36485,13,1,0,No,No,No,"Surveyor, land/geomatics",Credit Card (automatic),Month-to-month,15901
4022,40.91651,-88.20291,445,Urban,America/Chicago,3,59,56176.47,Separated,No,Female,10.30326,127.4783,1463.304212,15.6492,14,0,0,No,No,Yes,Conference centre manager,Mailed Check,Month-to-month,60946
4023,36.77794,-101.7913,1709,Rural,America/Chicago,2,32,34304.39,Widowed,No,Nonbinary,10.94068,182.4676,1326.472227,7.621504,16,0,1,No,No,No,Materials engineer,Electronic Check,Month-to-month,73939
4024,40.93769,-77.77303,30228,Suburban,America/New_York,1,26,20770.05,Widowed,No,Male,15.49592,129.9621,2116.26369,8.180859,12,0,0,Yes,Yes,No,Community arts worker,Bank Transfer(automatic),Month-to-month,16823
4025,41.00813,-78.96225,412,Urban,America/New_York,2,36,21302.51,Divorced,No,Male,15.19686,159.9794,2095.117873,9.986819,17,0,0,No,No,No,"Designer, interior/spatial",Electronic Check,Month-to-month,15711
4026,33.90457,-97.43061,165,Suburban,America/Chicago,3,36,34235.37,Never Married,No,Male,14.91488,92.45514,1851.710555,10.39631,10,3,1,No,Yes,Yes,Medical technical officer,Electronic Check,Month-to-month,73441
4027,40.40856,-78.64065,206,Rural,America/New_York,1,71,6908.55,Divorced,Yes,Female,8.710976,184.9496,1450.84591,4.826642,13,1,0,No,No,No,Mudlogger,Electronic Check,Month-to-month,15925
4028,42.56064,-83.17572,15725,Rural,America/Detroit,3,21,56188.74,Never Married,No,Male,14.17125,227.4754,1841.554887,8.959582,9,0,0,No,Yes,No,Materials engineer,Mailed Check,One year,48084
4029,45.68773,-122.7319,12349,Urban,America/Los_Angeles,0,51,1779.33,Widowed,Yes,Female,16.96026,184.9785,1796.010353,8.907172,14,4,0,No,Yes,No,"Copywriter, advertising",Bank Transfer(automatic),Month-to-month,98660
4030,40.44282,-75.07147,165,Rural,America/New_York,4,62,11607.82,Widowed,Yes,Male,1.616979,139.9349,962.2206823,11.4166,6,1,0,No,Yes,No,"Geneticist, molecular",Electronic Check,Month-to-month,18950
4031,46.23898,-100.3011,1668,Urban,America/Chicago,0,40,89377.1,Separated,Yes,Female,1.115115,169.9378,373.4091813,14.11831,8,2,0,No,Yes,No,"Education officer, community",Electronic Check,Month-to-month,58552
4032,40.81766,-98.0083,5493,Urban,America/Chicago,1,32,11098.33,Married,No,Female,17.31427,147.4713,1735.70733,7.210336,16,0,0,No,No,Yes,Lexicographer,Electronic Check,One year,68818
4033,40.25527,-74.53163,27093,Rural,America/New_York,2,25,104452.6,Married,No,Male,5.013991,130.0064,952.2685798,15.82529,13,0,0,No,No,No,Ophthalmologist,Bank Transfer(automatic),One year,8520
4034,37.93704,-85.99176,1066,Rural,America/New_York,2,48,39855.47,Widowed,No,Male,3.983529,169.9447,704.9286558,9.217675,10,2,0,No,Yes,No,"Administrator, sports",Bank Transfer(automatic),Two Year,40155
4035,36.48329,-81.32758,16,Suburban,America/New_York,1,49,47053.09,Divorced,No,Female,25.43027,124.9781,2198.49291,13.98017,16,1,0,Yes,Yes,No,Seismic interpreter,Bank Transfer(automatic),Month-to-month,28672
4036,32.18562,-88.85773,2643,Suburban,America/Chicago,1,72,55691.37,Never Married,No,Male,20.21413,152.466,1932.932484,11.19035,12,1,1,No,Yes,No,Metallurgist,Mailed Check,One year,39330
4037,40.69818,-73.78687,36489,Suburban,America/New_York,4,85,8435.92,Never Married,No,Female,5.911652,149.9621,769.3159079,9.069204,15,1,0,No,Yes,Yes,"Designer, ceramics/pottery",Bank Transfer(automatic),One year,11433
4038,45.02122,-93.24282,30211,Urban,America/Chicago,1,62,61970.01,Married,No,Male,1.479514,117.4686,773.2252534,8.815017,13,0,0,No,No,No,Clothing/textile technologist,Electronic Check,Two Year,55418
4039,18.38485,-66.15583,47459,Rural,America/Puerto_Rico,7,63,51518.48,Widowed,Yes,Male,1.25577,172.4705,1083.905096,15.35795,12,2,2,No,Yes,No,"Nurse, adult",Bank Transfer(automatic),Two Year,959
4040,34.74291,-108.6828,188,Urban,America/Denver,1,49,54101.82,Never Married,No,Female,15.85633,167.4847,2196.848941,7.708801,13,0,0,No,Yes,No,Insurance risk surveyor,Credit Card (automatic),Two Year,87315
4041,47.77582,-95.63722,518,Suburban,America/Chicago,1,45,28468.2,Widowed,No,Female,3.903228,182.4538,634.6695443,11.08855,7,2,2,No,No,No,Osteopath,Credit Card (automatic),Two Year,56646
4042,64.36188,-161.2063,294,Urban,America/Anchorage,0,55,84724.98,Widowed,No,Female,14.9206,184.9963,1652.974278,9.993042,10,1,0,No,No,Yes,Chartered loss adjuster,Electronic Check,One year,99771
4043,37.92101,-122.3416,41510,Rural,America/Los_Angeles,3,58,31936.02,Divorced,Yes,Male,12.98383,184.967,1551.900975,16.85843,12,0,1,Yes,No,No,Careers information officer,Bank Transfer(automatic),Month-to-month,94804
4044,36.57706,-84.12601,2845,Rural,America/New_York,0,41,19460.56,Widowed,No,Female,15.09343,137.4978,1502.957327,10.06905,12,0,0,No,No,Yes,"Research officer, government",Electronic Check,One year,37762
4045,43.5418,-89.0182,3318,Rural,America/Chicago,1,47,57786.83,Separated,Yes,Female,10.52332,182.4676,1251.370897,7.519369,16,2,0,Yes,Yes,No,Civil Service administrator,Electronic Check,Month-to-month,53956
4046,39.38769,-74.51489,19403,Suburban,America/New_York,0,41,76658.88,Separated,Yes,Male,2.343134,192.4404,625.8895244,7.975836,13,1,1,No,No,No,Architect,Electronic Check,Month-to-month,8232
4047,43.4361,-71.01649,4072,Urban,America/New_York,1,82,2477.91,Never Married,No,Male,7.91447,147.4738,831.3672853,8.67997,20,0,1,No,No,No,Technical author,Mailed Check,One year,3851
4048,42.99654,-76.45361,382,Suburban,America/New_York,3,37,5289.83,Separated,Yes,Female,14.71579,242.6573,2044.702772,12.23484,10,3,1,No,Yes,Yes,Hydrologist,Mailed Check,One year,13153
4049,37.37785,-97.27503,2824,Rural,America/Chicago,0,81,23156.69,Married,No,Female,8.462764,104.9629,783.1783931,15.51451,11,2,0,No,Yes,Yes,Scientific laboratory technician,Credit Card (automatic),Month-to-month,67013
4050,45.79145,-99.59805,1380,Suburban,America/Chicago,2,38,35337.11,Never Married,Yes,Nonbinary,3.319565,174.9882,1170.139527,11.42866,10,0,1,No,No,No,Manufacturing engineer,Electronic Check,One year,57437
4051,46.79849,-109.9124,182,Urban,America/Denver,0,42,30928.21,Separated,Yes,Male,4.557348,137.4392,638.0977736,13.92957,13,3,0,No,Yes,No,Tax inspector,Mailed Check,Month-to-month,59418
4052,65.66335,-168.0232,170,Urban,America/Nome,2,38,29210.9,Divorced,No,Male,4.839337,182.447,833.2996999,5.367668,9,1,0,No,Yes,No,Retail banker,Electronic Check,Month-to-month,99783
4053,33.93068,-92.33571,929,Suburban,America/Chicago,1,79,149968,Never Married,Yes,Female,13.48223,275.1336,1744.354966,10.81384,13,0,0,No,No,No,Ecologist,Electronic Check,Month-to-month,71652
4054,40.80636,-84.17079,12407,Urban,America/New_York,1,71,9399.04,Widowed,Yes,Male,8.635904,172.4555,1076.282569,13.2598,9,1,0,No,No,Yes,Maintenance engineer,Credit Card (automatic),Month-to-month,45807
4055,35.38763,-111.3848,35798,Suburban,America/Phoenix,0,79,16970.75,Widowed,Yes,Female,11.44954,265.1283,1537.073388,9.621132,18,0,0,No,Yes,No,Legal secretary,Credit Card (automatic),Month-to-month,86004
4056,48.51172,-104.5351,321,Rural,America/Denver,7,59,45395.08,Widowed,Yes,Female,12.51669,270.1604,2408.542735,7.659602,10,1,0,No,No,No,"Surveyor, building control",Electronic Check,Month-to-month,59247
4057,43.73003,-70.11457,415,Urban,America/New_York,4,67,43487.16,Separated,No,Female,6.811035,82.49655,696.2689909,13.82812,12,1,0,No,No,No,Animal nutritionist,Mailed Check,Month-to-month,4017
4058,35.37271,-77.41188,6457,Rural,America/New_York,3,61,26699.84,Separated,No,Male,12.35438,114.9509,1653.932692,8.689995,17,1,1,No,Yes,Yes,Mechanical engineer,Bank Transfer(automatic),One year,28530
4059,33.6819,-112.0996,36539,Urban,America/Phoenix,2,49,49081.51,Divorced,Yes,Male,2.224168,212.6415,1249.968178,7.330021,11,1,1,No,No,No,Waste management officer,Credit Card (automatic),Month-to-month,85027
4060,44.20045,-98.37634,620,Rural,America/Chicago,1,79,18071.31,Separated,Yes,Female,4.825693,190.1599,863.4968708,7.704948,12,1,1,No,No,Yes,Patent attorney,Mailed Check,Month-to-month,57312
4061,36.76955,-80.70144,9791,Urban,America/New_York,0,19,61510.96,Married,No,Female,11.69113,149.9378,1722.330381,8.006475,11,1,0,No,No,No,"Horticulturist, commercial",Mailed Check,Two Year,24343
4062,28.12487,-97.21094,440,Urban,America/Chicago,1,39,126678.4,Married,No,Female,20.25956,194.9581,2159.414298,12.27527,16,3,0,No,Yes,No,Chiropodist,Credit Card (automatic),Month-to-month,78340
4063,42.86188,-75.75686,1073,Suburban,America/New_York,1,66,20455.42,Separated,No,Female,6.979037,172.4871,992.6561706,9.551626,11,2,1,No,No,No,"Horticulturist, amenity",Mailed Check,Two Year,13061
4064,38.99659,-74.83911,12737,Suburban,America/New_York,1,37,24844.03,Married,No,Male,19.46465,154.9755,2574.581362,4.714235,15,2,1,No,Yes,No,"Nurse, mental health",Mailed Check,One year,8260
4065,37.13986,-85.69147,694,Urban,America/Chicago,1,32,58887.16,Separated,Yes,Female,2.415421,265.1283,981.7181093,16.42306,8,0,0,Yes,Yes,No,Risk manager,Electronic Check,Month-to-month,42214
4066,26.23566,-80.15791,27612,Suburban,America/New_York,0,73,57265.89,Married,Yes,Male,20.84965,242.6326,2280.034122,7.706587,14,2,1,No,Yes,No,Technical brewer,Electronic Check,Month-to-month,33069
4067,43.60319,-99.89583,208,Urban,America/Chicago,3,35,26190.71,Never Married,Yes,Male,3.245848,159.9805,721.3139824,7.755985,11,0,0,Yes,Yes,No,Community development worker,Bank Transfer(automatic),Month-to-month,57541
4068,40.40891,-90.91203,345,Urban,America/Chicago,7,71,3360.57,Married,Yes,Female,16.53338,262.6106,2120.151113,10.40927,13,1,0,Yes,No,No,Building surveyor,Credit Card (automatic),Two Year,62374
4069,35.68243,-118.0956,556,Urban,America/Los_Angeles,1,40,21018.6,Divorced,Yes,Female,13.14021,187.6094,2006.605241,8.416539,15,1,0,No,No,No,Investment analyst,Credit Card (automatic),Month-to-month,93255
4070,48.0424,-122.069,32959,Suburban,America/Los_Angeles,0,65,27147.53,Widowed,Yes,Nonbinary,4.736816,182.4433,1069.814443,8.759495,14,0,0,Yes,Yes,No,Ranger/warden,Bank Transfer(automatic),Month-to-month,98258
4071,41.3778,-81.78683,49787,Suburban,America/New_York,1,70,55025.02,Never Married,Yes,Female,8.839856,257.6513,1882.174515,9.725427,13,3,0,No,No,Yes,Art gallery manager,Bank Transfer(automatic),Month-to-month,44130
4072,42.90414,-118.5829,207,Urban,America/Los_Angeles,8,69,88400.34,Separated,Yes,Male,1.964781,152.5104,1072.95902,9.239935,14,1,0,No,No,Yes,Insurance account manager,Electronic Check,One year,97721
4073,39.64338,-120.4505,329,Rural,America/Los_Angeles,0,87,4464.62,Separated,No,Female,11.37064,147.4738,985.0942314,3.954662,8,1,0,No,Yes,No,"Surveyor, hydrographic",Electronic Check,Two Year,96124
4074,30.05947,-90.83847,1303,Rural,America/Chicago,1,78,13715.57,Divorced,Yes,Male,8.761313,174.9581,1549.953908,10.00211,11,0,1,No,Yes,No,"Engineer, aeronautical",Mailed Check,Month-to-month,70723
4075,45.87264,-123.2283,3241,Rural,America/Los_Angeles,0,20,119318.8,Married,No,Female,14.87243,174.9581,2163.007664,8.373684,11,1,0,No,Yes,No,"Loss adjuster, chartered",Mailed Check,One year,97064
4076,32.72172,-97.44637,50640,Suburban,America/Chicago,8,45,16905.12,Married,Yes,Male,2.558218,197.484,1449.618401,7.093203,7,2,0,No,Yes,No,Risk manager,Credit Card (automatic),Month-to-month,76116
4077,42.84891,-83.42665,13958,Urban,America/Detroit,2,27,68836.22,Never Married,Yes,Female,7.269016,220.1149,1670.890036,8.653267,14,1,0,No,Yes,No,Health physicist,Mailed Check,Two Year,48462
4078,42.08987,-76.68478,1310,Urban,America/New_York,0,27,85712.06,Separated,Yes,Male,1.426775,217.484,756.1541962,9.18135,14,0,0,Yes,No,No,Clinical embryologist,Bank Transfer(automatic),Month-to-month,14861
4079,35.42136,-99.27903,1032,Rural,America/Chicago,5,55,105157.2,Divorced,No,Female,21.31617,222.6792,2569.290158,10.80697,7,0,2,No,No,Yes,"Programmer, systems",Bank Transfer(automatic),One year,73626
4080,35.10096,-85.2615,375,Suburban,America/New_York,0,44,27249.39,Separated,Yes,Male,3.80496,207.6094,831.3552738,7.387913,15,0,0,No,Yes,Yes,Merchant navy officer,Electronic Check,Month-to-month,37351
4081,37.69118,-88.27478,475,Rural,America/Chicago,3,22,37622.41,Never Married,No,Male,12.57306,194.9768,1614.234523,12.27167,10,0,1,No,Yes,No,Museum/gallery conservator,Electronic Check,One year,62954
4082,40.65138,-74.32312,4334,Urban,America/New_York,2,68,23406.73,Widowed,No,Female,11.76752,169.9378,1216.01156,8.50057,14,1,0,No,No,No,Armed forces technical officer,Mailed Check,Month-to-month,7027
4083,34.20309,-97.11484,35952,Rural,America/Chicago,2,50,20655.49,Separated,Yes,Male,1.690026,162.4608,1030.22533,6.544083,18,1,0,No,No,Yes,Animal technologist,Electronic Check,Month-to-month,73401
4084,29.47721,-97.45171,12047,Urban,America/Chicago,7,30,91961.79,Divorced,Yes,Female,4.91638,147.4564,1258.92066,10.25189,10,1,0,No,No,Yes,"Conservation officer, nature",Mailed Check,Month-to-month,78629
4085,30.62026,-90.20867,8188,Urban,America/Chicago,2,27,17423.53,Never Married,Yes,Nonbinary,9.873648,159.9476,1582.882748,10.43299,19,1,0,No,Yes,No,Firefighter,Bank Transfer(automatic),One year,70437
4086,33.43204,-90.48489,2579,Suburban,America/Chicago,4,44,34597.28,Never Married,No,Female,6.971251,149.9447,1390.860478,13.76209,11,0,1,No,No,No,Personal assistant,Mailed Check,Month-to-month,38761
4087,35.32231,-90.24605,69,Suburban,America/Chicago,3,75,46745.03,Separated,Yes,Female,2.779089,277.6513,1017.250159,7.199791,7,3,0,No,Yes,No,Fashion designer,Credit Card (automatic),Month-to-month,72325
4088,40.76654,-76.6121,9178,Suburban,America/New_York,1,61,5917.37,Married,Yes,Male,9.112126,139.9979,1068.365286,9.930254,13,0,0,No,No,No,"Nurse, adult",Credit Card (automatic),Month-to-month,17872
4089,34.91763,-114.3488,0,Rural,America/Phoenix,0,63,43184.08,Married,No,Female,7.128376,129.9598,1185.421568,4.272572,18,1,2,No,Yes,No,Financial adviser,Credit Card (automatic),Two Year,86433
4090,41.27397,-98.79085,312,Rural,America/Chicago,0,21,49614.23,Never Married,No,Male,3.033303,137.4698,911.2594992,6.244054,11,2,1,No,Yes,No,"Editor, magazine features",Electronic Check,Two Year,68817
4091,29.69326,-95.6489,79996,Urban,America/Chicago,0,34,17736.57,Never Married,No,Male,3.211508,159.965,638.2966688,11.61228,14,3,0,Yes,Yes,No,"Therapist, horticultural",Electronic Check,One year,77083
4092,41.42442,-73.48159,32388,Rural,America/New_York,4,25,50390.91,Widowed,No,Female,11.88029,169.9928,1335.552296,13.94531,10,5,0,No,Yes,No,Chartered loss adjuster,Bank Transfer(automatic),Two Year,6811
4093,47.88101,-111.0333,245,Urban,America/Denver,1,63,11247.62,Widowed,Yes,Male,9.062033,172.4624,1116.289401,10.35743,13,1,2,Yes,No,No,Landscape architect,Mailed Check,Month-to-month,59420
4094,39.84886,-86.20019,15586,Urban,America/Indiana/Indianapolis,0,37,14828.39,Divorced,Yes,Male,7.462849,162.4653,1452.308983,5.318294,15,3,0,No,No,No,Cartographer,Bank Transfer(automatic),Month-to-month,46228
4095,33.98484,-102.0277,151,Rural,America/Chicago,7,29,86449.72,Married,No,Male,5.951276,112.4551,849.8471125,10.15265,10,0,0,No,No,No,Community pharmacist,Bank Transfer(automatic),Month-to-month,79021
4096,41.58969,-90.62588,27872,Suburban,America/Chicago,3,69,8705.79,Never Married,No,Male,17.92442,192.4404,1903.138739,10.65674,15,3,2,No,Yes,No,Theme park manager,Electronic Check,Month-to-month,52806
4097,39.14458,-120.8526,106,Urban,America/Los_Angeles,6,18,20724.48,Never Married,No,Male,11.36049,172.4742,1547.496008,11.99485,16,1,0,No,Yes,Yes,Investment analyst,Credit Card (automatic),Month-to-month,95717
4098,42.74109,-92.80312,1550,Urban,America/Chicago,4,70,40643.06,Never Married,No,Female,18.44164,137.4392,1760.029684,14.47622,7,1,2,No,Yes,No,"Producer, television/film/video",Bank Transfer(automatic),One year,50602
4099,29.41507,-98.45918,6403,Rural,America/Chicago,4,55,16035.67,Separated,Yes,Female,6.218071,230.1344,1235.041233,2.265527,12,0,0,No,No,No,Geophysical data processor,Mailed Check,Month-to-month,78203
4100,40.20545,-91.58374,4442,Urban,America/Chicago,1,70,27967.87,Never Married,Yes,Female,14.87149,182.4676,1532.242102,7.389506,16,1,0,No,No,No,Podiatrist,Electronic Check,Month-to-month,63435
4101,41.28414,-85.85463,13546,Rural,America/Indiana/Indianapolis,2,67,39176.98,Separated,No,Female,11.94952,245.1457,1692.14874,8.34145,15,1,0,No,Yes,No,Technical brewer,Bank Transfer(automatic),One year,46582
4102,40.33833,-82.33968,4500,Rural,America/New_York,1,19,9713.69,Never Married,Yes,Male,5.623084,222.6281,1685.709392,8.530739,15,2,0,No,Yes,No,Tax inspector,Credit Card (automatic),Two Year,43022
4103,38.79377,-76.08179,23458,Rural,America/New_York,4,29,7458.91,Widowed,Yes,Female,7.032789,220.1615,1378.197785,10.58898,9,2,1,No,Yes,No,Clinical molecular geneticist,Electronic Check,One year,21601
4104,34.94195,-85.43514,2128,Suburban,America/New_York,1,61,18073.63,Separated,No,Male,20.80434,192.4705,2094.027389,13.6305,13,0,0,No,No,No,Advertising copywriter,Bank Transfer(automatic),One year,30757
4105,45.53069,-90.7253,823,Urban,America/Chicago,1,32,27492.15,Married,No,Male,15.15905,159.965,1654.594685,10.04509,12,2,1,No,Yes,No,Graphic designer,Bank Transfer(automatic),Month-to-month,54530
4106,42.40642,-71.05447,45596,Suburban,America/New_York,3,28,17931.97,Separated,Yes,Female,27.47595,255.1198,3452.422228,6.216824,13,0,1,Yes,No,No,Chartered accountant,Credit Card (automatic),One year,2149
4107,37.62499,-90.64609,678,Rural,America/Chicago,1,84,23618.18,Never Married,Yes,Male,11.75829,245.132,1556.189478,5.769435,13,0,0,No,Yes,No,Cabin crew,Bank Transfer(automatic),Month-to-month,63663
4108,41.1055,-80.45301,2678,Suburban,America/New_York,0,25,14790.79,Married,No,Male,3.346632,92.45514,847.5443814,11.97118,8,1,0,No,Yes,No,"Clinical scientist, histocompatibility and immunogenetics",Bank Transfer(automatic),Two Year,16143
4109,34.62874,-91.36866,210,Rural,America/Chicago,2,80,4289.84,Separated,Yes,Female,10.15472,182.447,1048.841947,11.76163,11,1,2,Yes,Yes,No,Meteorologist,Electronic Check,Month-to-month,72134
4110,39.62613,-82.52493,2669,Suburban,America/New_York,0,49,11555.49,Never Married,No,Female,18.85404,207.4673,1985.001327,4.796898,13,0,0,No,Yes,No,"Surveyor, quantity",Mailed Check,Month-to-month,43155
4111,42.52476,-96.50721,6399,Rural,America/Chicago,0,61,20646.5,Separated,No,Female,4.120579,162.4676,1063.553,11.00437,11,0,1,No,Yes,No,"Designer, fashion/clothing",Electronic Check,Month-to-month,57049
4112,31.78236,-96.089,6627,Rural,America/Chicago,0,20,84655.31,Married,No,Female,15.82734,137.5165,1552.219697,12.2004,13,1,1,No,Yes,No,Manufacturing engineer,Electronic Check,Two Year,75840
4113,45.67977,-122.6593,26556,Urban,America/Los_Angeles,0,61,43528.14,Widowed,Yes,Male,2.54657,182.497,576.7539469,8.861688,12,0,0,Yes,No,No,Medical physicist,Mailed Check,Month-to-month,98665
4114,44.81828,-93.07364,13474,Suburban,America/Chicago,4,61,31559.08,Married,No,Male,6.623366,127.475,871.6497245,8.84265,10,0,0,No,No,Yes,Oceanographer,Electronic Check,One year,55077
4115,48.63512,-98.03474,183,Rural,America/Chicago,3,75,5025.12,Never Married,Yes,Female,10.98445,159.9642,1267.767102,1.864676,8,1,0,No,No,No,International aid/development worker,Mailed Check,Month-to-month,58260
