location_id,zip,city,state,county
5348,26133,Belleville,WV,Wood
5349,8109,Merchantville,NJ,Camden
5350,17949,Mahanoy Plane,PA,Schuylkill
5351,33131,Miami,FL,Miami-Dade
5352,61740,Flanagan,IL,Livingston
5353,35582,Red Bay,AL,Franklin
5354,77625,Kountze,TX,Hardin
5355,69153,Ogallala,NE,Keith
5356,15010,Beaver Falls,PA,Beaver
5357,58362,Penn,ND,Ramsey
5358,13084,La Fayette,NY,Onondaga
5359,53807,Cuba City,WI,Grant
5360,84050,Morgan,UT,Morgan
5361,75460,Paris,TX,Lamar
5362,33314,Fort Lauderdale,FL,Broward
5363,33446,Delray Beach,FL,Palm Beach
5364,73520,Addington,OK,Jefferson
5365,38473,Minor Hill,TN,Giles
5366,47344,Greensboro,IN,Henry
5367,35776,Woodville,AL,Jackson
5368,36783,Thomaston,AL,Marengo
5369,29469,Pinopolis,SC,Berkeley
5370,62703,Springfield,IL,Sangamon
5371,76262,Roanoke,TX,Denton
5372,8246,South Seaville,NJ,Cape May
5373,95828,Sacramento,CA,Sacramento
5374,42533,Ferguson,KY,Pulaski
5375,87035,Moriarty,NM,Torrance
5376,63674,Tiff,MO,Washington
5377,68023,Fort Calhoun,NE,Washington
5378,27925,Columbia,NC,Tyrrell
5379,14893,Wayne,NY,Steuben
5380,29929,Islandton,SC,Colleton
5381,45406,Dayton,OH,Montgomery
5382,17109,Harrisburg,PA,Dauphin
5383,98536,Copalis Crossing,WA,Grays Harbor
5384,84080,Vernon,UT,Tooele
5385,72714,Bella Vista,AR,Benton
5386,46714,Bluffton,IN,Wells
5387,96752,Kekaha,HI,Kauai
5388,79326,Fieldton,TX,Lamb
5389,69033,Imperial,NE,Chase
5390,94580,San Lorenzo,CA,Alameda
5391,16125,Greenville,PA,Mercer
5392,63902,Poplar Bluff,MO,Butler
5393,98830,Mansfield,WA,Douglas
5394,77437,El Campo,TX,Wharton
5395,84753,Modena,UT,Iron
5396,26325,Auburn,WV,Ritchie
5397,72414,Black Oak,AR,Craighead
5398,27617,Raleigh,NC,Wake
5399,15956,South Fork,PA,Cambria
5400,28717,Cashiers,NC,Jackson
5401,74644,Marland,OK,Noble
5402,16838,Grampian,PA,Clearfield
5403,93702,Fresno,CA,Fresno
5404,64469,Maysville,MO,DeKalb
5405,7630,Emerson,NJ,Bergen
5406,39439,Heidelberg,MS,Jasper
5407,69101,North Platte,NE,Lincoln
5408,99780,Tok,AK,Southeast Fairbanks
5409,64075,Oak Grove,MO,Jackson
5410,64161,Kansas City,MO,Clay
5411,90810,Long Beach,CA,Los Angeles
5412,22938,Faber,VA,Nelson
5413,13439,Richfield Springs,NY,Otsego
5414,58061,Mooreton,ND,Richland
5415,20660,Morganza,MD,St. Mary's
5416,13501,Utica,NY,Oneida
5417,17302,Airville,PA,York
5418,76693,Wortham,TX,Freestone
5419,15711,Anita,PA,Jefferson
5420,98267,Marblemount,WA,Skagit
5421,32653,Gainesville,FL,Alachua
5422,29556,Kingstree,SC,Williamsburg
5423,49424,Holland,MI,Ottawa
5424,15715,Big Run,PA,Jefferson
5425,45830,Columbus Grove,OH,Putnam
5426,40014,Crestwood,KY,Oldham
5427,36542,Gulf Shores,AL,Baldwin
5428,75451,Leesburg,TX,Camp
5429,47112,Corydon,IN,Harrison
5430,18830,Little Meadows,PA,Susquehanna
5431,25107,Hernshaw,WV,Kanawha
5432,48851,Lyons,MI,Ionia
5433,96729,Hoolehua,HI,Maui
5434,83645,Midvale,ID,Washington
5435,1950,Newburyport,MA,Essex
5436,93287,Woody,CA,Kern
5437,31549,Lumber City,GA,Telfair
5438,65785,Stockton,MO,Cedar
5439,65473,Fort Leonard Wood,MO,Pulaski
5440,56245,Hanley Falls,MN,Yellow Medicine
5441,40965,Middlesboro,KY,Bell
5442,61772,Shirley,IL,McLean
5443,54747,Independence,WI,Trempealeau
5444,95366,Ripon,CA,San Joaquin
5445,46617,South Bend,IN,St. Joseph
5446,82923,Boulder,WY,Sublette
5447,42776,Sonora,KY,Hardin
5448,2646,Harwich Port,MA,Barnstable
5449,33782,Pinellas Park,FL,Pinellas
5450,71004,Belcher,LA,Caddo
5451,95372,Soulsbyville,CA,Tuolumne
5452,20886,Montgomery Village,MD,Montgomery
5453,28088,Landis,NC,Rowan
5454,24133,Patrick Springs,VA,Patrick
5455,60504,Aurora,IL,DuPage
5456,73028,Crescent,OK,Logan
5457,25836,Eccles,WV,Raleigh
5458,92801,Anaheim,CA,Orange
5459,7014,Clifton,NJ,Passaic
5460,38630,Farrell,MS,Coahoma
5461,77363,Plantersville,TX,Grimes
5462,78537,Donna,TX,Hidalgo
5463,36862,Lafayette,AL,Chambers
5464,85544,Pine,AZ,Gila
5465,50658,Nashua,IA,Chickasaw
5466,41607,Blue River,KY,Floyd
5467,74020,Cleveland,OK,Pawnee
5468,5037,Brownsville,VT,Windsor
5469,81047,Holly,CO,Prowers
5470,3256,New Hampton,NH,Belknap
5471,66083,Spring Hill,KS,Johnson
5472,68517,Lincoln,NE,Lancaster
5473,56178,Tyler,MN,Lincoln
5474,71841,Gillham,AR,Sevier
5475,54635,Hixton,WI,Jackson
5476,95930,Clipper Mills,CA,Butte
5477,50014,Ames,IA,Story
5478,58643,Marmarth,ND,Slope
5479,77071,Houston,TX,Harris
5480,15238,Pittsburgh,PA,Allegheny
5481,8833,Lebanon,NJ,Hunterdon
5482,8241,Port Republic,NJ,Atlantic
5483,83353,Sun Valley,ID,Blaine
5484,36088,Tuskegee Institute,AL,Macon
5485,30412,Alston,GA,Montgomery
5486,28137,Richfield,NC,Stanly
5487,65785,Stockton,MO,Cedar
5488,47991,West Lebanon,IN,Warren
5489,28705,Bakersville,NC,Mitchell
5490,44709,Canton,OH,Stark
5491,56671,Redlake,MN,Beltrami
5492,64475,Parnell,MO,Nodaway
5493,24293,Wise,VA,Wise
5494,94702,Berkeley,CA,Alameda
5495,5652,Eden,VT,Lamoille
5496,75077,Lewisville,TX,Denton
5497,78059,Natalia,TX,Medina
5498,17750,Mackeyville,PA,Clinton
5499,70733,French Settlement,LA,Livingston
5500,19440,Hatfield,PA,Montgomery
5501,93722,Fresno,CA,Fresno
5502,37737,Friendsville,TN,Blount
5503,55435,Minneapolis,MN,Hennepin
5504,60933,Elliott,IL,Ford
5505,49037,Battle Creek,MI,Calhoun
5506,2108,Boston,MA,Suffolk
5507,99507,Anchorage,AK,Anchorage
5508,90277,Redondo Beach,CA,Los Angeles
5509,55449,Minneapolis,MN,Anoka
5510,50531,Dolliver,IA,Emmet
5511,2886,Warwick,RI,Kent
5512,30707,Chickamauga,GA,Walker
5513,91321,Newhall,CA,Los Angeles
5514,79848,Sanderson,TX,Terrell
5515,51650,Riverton,IA,Fremont
5516,96759,Kunia,HI,Honolulu
5517,94301,Palo Alto,CA,Santa Clara
5518,39322,Buckatunna,MS,Wayne
5519,68661,Schuyler,NE,Colfax
5520,28539,Hubert,NC,Onslow
5521,38375,Selmer,TN,McNairy
5522,7082,Towaco,NJ,Morris
5523,79367,Smyer,TX,Hockley
5524,98119,Seattle,WA,King
5525,35150,Sylacauga,AL,Talladega
5526,64050,Independence,MO,Jackson
5527,50674,Sumner,IA,Bremer
5528,16882,Woodward,PA,Centre
5529,50133,Kellerton,IA,Ringgold
5530,53031,Hingham,WI,Sheboygan
5531,25427,Hedgesville,WV,Berkeley
5532,68838,Farwell,NE,Howard
5533,76389,Windthorst,TX,Archer
5534,7840,Hackettstown,NJ,Warren
5535,77616,Fred,TX,Tyler
5536,26032,Bethany,WV,Brooke
5537,65608,Ava,MO,Douglas
5538,57422,Andover,SD,Day
5539,86334,Paulden,AZ,Yavapai
5540,98814,Carlton,WA,Okanogan
5541,70752,Lakeland,LA,Pointe Coupee
5542,47129,Clarksville,IN,Clark
5543,72081,Judsonia,AR,White
5544,2828,Greenville,RI,Providence
5545,29666,Ninety Six,SC,Greenwood
5546,73555,Manitou,OK,Tillman
5547,53202,Milwaukee,WI,Milwaukee
5548,31081,Rupert,GA,Taylor
5549,49456,Spring Lake,MI,Ottawa
5550,23238,Henrico,VA,Henrico
5551,67643,Jennings,KS,Decatur
5552,66062,Olathe,KS,Johnson
5553,70526,Crowley,LA,Acadia
5554,95053,Santa Clara,CA,Santa Clara
5555,76541,Killeen,TX,Bell
5556,42163,Rocky Hill,KY,Edmonson
5557,54154,Oconto Falls,WI,Oconto
5558,77064,Houston,TX,Harris
5559,45005,Franklin,OH,Warren
5560,12766,North Branch,NY,Sullivan
5561,61488,Wataga,IL,Knox
5562,90028,Los Angeles,CA,Los Angeles
5563,16420,Grand Valley,PA,Warren
5564,68961,Nelson,NE,Nuckolls
5565,12540,Lagrangeville,NY,Dutchess
5566,33016,Hialeah,FL,Miami-Dade
5567,76823,Bangs,TX,Brown
5568,62830,Dix,IL,Jefferson
5569,33572,Apollo Beach,FL,Hillsborough
5570,65582,Vienna,MO,Maries
5571,19025,Dresher,PA,Montgomery
5572,92285,Landers,CA,San Bernardino
5573,83221,Blackfoot,ID,Bingham
5574,45721,Coal Run,OH,Washington
5575,77051,Houston,TX,Harris
5576,53916,Beaver Dam,WI,Dodge
5577,55412,Minneapolis,MN,Hennepin
5578,38044,Hornsby,TN,Hardeman
5579,51241,Larchwood,IA,Lyon
5580,65566,Viburnum,MO,Iron
5581,73718,Ames,OK,Major
5582,28707,Balsam,NC,Jackson
5583,18641,Pittston,PA,Luzerne
5584,38574,Monterey,TN,Putnam
5585,38571,Crossville,TN,Cumberland
5586,23966,Rice,VA,Prince Edward
5587,30165,Rome,GA,Floyd
5588,75944,Etoile,TX,Nacogdoches
5589,32174,Ormond Beach,FL,Volusia
5590,14586,West Henrietta,NY,Monroe
5591,32128,Port Orange,FL,Volusia
5592,22827,Elkton,VA,Rockingham
5593,37061,Erin,TN,Houston
5594,54629,Fountain City,WI,Buffalo
5595,38962,Tippo,MS,Tallahatchie
5596,12483,Spring Glen,NY,Ulster
5597,41222,Hagerhill,KY,Johnson
5598,96059,Manton,CA,Tehama
5599,98542,Ethel,WA,Lewis
5600,35565,Haleyville,AL,Winston
5601,63070,Pevely,MO,Jefferson
5602,15678,Rillton,PA,Westmoreland
5603,29707,Fort Mill,SC,Lancaster
5604,30506,Gainesville,GA,Hall
5605,14042,Delevan,NY,Cattaraugus
5606,46201,Indianapolis,IN,Marion
5607,25969,Jumping Branch,WV,Summers
5608,82714,Devils Tower,WY,Crook
5609,53059,Neosho,WI,Dodge
5610,45041,Miamitown,OH,Hamilton
5611,24522,Appomattox,VA,Appomattox
5612,12585,Verbank,NY,Dutchess
5613,10538,Larchmont,NY,Westchester
5614,54658,Stoddard,WI,Vernon
5615,1242,Lenox Dale,MA,Berkshire
5616,88039,Glenwood,NM,Catron
5617,50009,Altoona,IA,Polk
5618,47980,Reynolds,IN,White
5619,95537,Fields Landing,CA,Humboldt
5620,55790,Tower,MN,St. Louis
5621,56671,Redlake,MN,Beltrami
5622,50701,Waterloo,IA,Black Hawk
5623,23824,Blackstone,VA,Nottoway
5624,45041,Miamitown,OH,Hamilton
5625,95542,Garberville,CA,Humboldt
5626,6762,Middlebury,CT,New Haven
5627,57066,Tyndall,SD,Bon Homme
5628,47246,Hope,IN,Bartholomew
5629,74501,Mcalester,OK,Pittsburg
5630,61721,Armington,IL,Tazewell
5631,59087,Winnett,MT,Petroleum
5632,16870,Port Matilda,PA,Centre
5633,44718,Canton,OH,Stark
5634,30215,Fayetteville,GA,Fayette
5635,33848,Intercession City,FL,Osceola
5636,61417,Berwick,IL,Warren
5637,3825,Barrington,NH,Strafford
5638,11765,Mill Neck,NY,Nassau
5639,55726,Cromwell,MN,Carlton
5640,55107,Saint Paul,MN,Ramsey
5641,53533,Dodgeville,WI,Iowa
5642,10307,Staten Island,NY,Richmond
5643,61764,Pontiac,IL,Livingston
5644,31730,Camilla,GA,Mitchell
5645,49423,Holland,MI,Ottawa
5646,62009,Benld,IL,Macoupin
5647,45715,Beverly,OH,Washington
5648,82323,Dixon,WY,Carbon
5649,89413,Glenbrook,NV,Douglas
5650,24319,Chilhowie,VA,Smyth
5651,94545,Hayward,CA,Alameda
5652,48005,Armada,MI,Macomb
5653,54558,Saint Germain,WI,Vilas
5654,61856,Monticello,IL,Piatt
5655,38401,Columbia,TN,Maury
5656,96819,Honolulu,HI,Honolulu
5657,97413,Blue River,OR,Lane
5658,95030,Los Gatos,CA,Santa Clara
5659,27215,Burlington,NC,Alamance
5660,25109,Hometown,WV,Putnam
5661,12149,Richmondville,NY,Schoharie
5662,65001,Argyle,MO,Osage
5663,74528,Blanco,OK,Pittsburg
5664,67733,Edson,KS,Sherman
5665,64689,Winston,MO,Daviess
5666,94002,Belmont,CA,San Mateo
5667,78737,Austin,TX,Hays
5668,27556,Middleburg,NC,Vance
5669,75759,Cuney,TX,Cherokee
5670,36587,Wilmer,AL,Mobile
5671,32209,Jacksonville,FL,Duval
5672,60651,Chicago,IL,Cook
5673,99669,Soldotna,AK,Kenai Peninsula
5674,25854,Hico,WV,Fayette
5675,34614,Brooksville,FL,Hernando
5676,75116,Duncanville,TX,Dallas
5677,22831,Hinton,VA,Rockingham
5678,75132,Fate,TX,Rockwall
5679,2347,Lakeville,MA,Plymouth
5680,98847,Peshastin,WA,Chelan
5681,62675,Petersburg,IL,Menard
5682,99563,Chevak,AK,Wade Hampton
5683,83846,Mullan,ID,Shoshone
5684,21050,Forest Hill,MD,Harford
5685,6238,Coventry,CT,Tolland
5686,73122,Oklahoma City,OK,Oklahoma
5687,76120,Fort Worth,TX,Tarrant
5688,54968,Princeton,WI,Green Lake
5689,49847,Hermansville,MI,Menominee
5690,85742,Tucson,AZ,Pima
5691,65565,Steelville,MO,Crawford
5692,91306,Winnetka,CA,Los Angeles
5693,1468,Templeton,MA,Worcester
5694,20121,Centreville,VA,Fairfax
5695,46117,Charlottesville,IN,Hancock
5696,73450,Milburn,OK,Johnston
5697,912,San Juan,PR,San Juan
5698,99580,Ekwok,AK,Dillingham
5699,17862,Penns Creek,PA,Snyder
5700,36512,Bucks,AL,Mobile
5701,75474,Quinlan,TX,Hunt
5702,35094,Leeds,AL,Shelby
5703,81527,Whitewater,CO,Mesa
5704,62236,Columbia,IL,Monroe
5705,67439,Ellsworth,KS,Ellsworth
5706,23453,Virginia Beach,VA,Virginia Beach
5707,30236,Jonesboro,GA,Clayton
5708,34654,New Port Richey,FL,Pasco
5709,68635,Dwight,NE,Butler
5710,27019,Germanton,NC,Stokes
5711,95242,Lodi,CA,San Joaquin
5712,21214,Baltimore,MD,Baltimore
5713,66605,Topeka,KS,Shawnee
5714,17402,York,PA,York
5715,14223,Buffalo,NY,Erie
5716,22701,Culpeper,VA,Culpeper
5717,63462,Perry,MO,Ralls
5718,62882,Sandoval,IL,Marion
5719,59068,Red Lodge,MT,Carbon
5720,27937,Gates,NC,Gates
5721,34232,Sarasota,FL,Sarasota
5722,77565,Kemah,TX,Galveston
5723,48334,Farmington,MI,Oakland
5724,28212,Charlotte,NC,Mecklenburg
5725,61319,Cornell,IL,Livingston
5726,63033,Florissant,MO,St. Louis
5727,63135,Saint Louis,MO,St. Louis
5728,81233,Howard,CO,Fremont
5729,76549,Killeen,TX,Bell
5730,97918,Vale,OR,Malheur
5731,99204,Spokane,WA,Spokane
5732,63069,Pacific,MO,Franklin
5733,79091,Umbarger,TX,Randall
5734,21746,Hagerstown,MD,Washington
5735,57028,Flandreau,SD,Moody
5736,45232,Cincinnati,OH,Hamilton
5737,14903,Elmira,NY,Chemung
5738,27587,Wake Forest,NC,Wake
5739,39301,Meridian,MS,Lauderdale
5740,68062,Thurston,NE,Thurston
5741,78021,Fowlerton,TX,La Salle
5742,5673,Waitsfield,VT,Washington
5743,65753,Sparta,MO,Christian
5744,96749,Keaau,HI,Hawaii
5745,85640,Tumacacori,AZ,Santa Cruz
5746,64424,Bethany,MO,Harrison
5747,25918,Shady Spring,WV,Raleigh
5748,23072,Hayes,VA,Gloucester
5749,20037,Washington,DC,District of Columbia
5750,8734,Lanoka Harbor,NJ,Ocean
5751,67876,Spearville,KS,Ford
5752,8618,Trenton,NJ,Mercer
5753,85621,Nogales,AZ,Santa Cruz
5754,34668,Port Richey,FL,Pasco
5755,20623,Cheltenham,MD,Prince George's
5756,10548,Montrose,NY,Westchester
5757,56589,Waubun,MN,Mahnomen
5758,24162,Shawsville,VA,Montgomery
5759,16327,Guys Mills,PA,Crawford
5760,32423,Bascom,FL,Jackson
5761,98323,Carbonado,WA,Pierce
5762,94709,Berkeley,CA,Alameda
5763,38751,Indianola,MS,Sunflower
5764,48381,Milford,MI,Oakland
5765,92532,Lake Elsinore,CA,Riverside
5766,85646,Tubac,AZ,Santa Cruz
5767,52201,Ainsworth,IA,Washington
5768,29662,Mauldin,SC,Greenville
5769,27281,Jackson Springs,NC,Moore
5770,85121,Bapchule,AZ,Pinal
5771,30295,Zebulon,GA,Pike
5772,24920,Bartow,WV,Pocahontas
5773,62821,Carmi,IL,White
5774,7739,Little Silver,NJ,Monmouth
5775,78207,San Antonio,TX,Bexar
5776,36278,Wedowee,AL,Randolph
5777,48213,Detroit,MI,Wayne
5778,39846,Edison,GA,Calhoun
5779,40334,Hope,KY,Montgomery
5780,2132,West Roxbury,MA,Suffolk
5781,97064,Vernonia,OR,Columbia
5782,10530,Hartsdale,NY,Westchester
5783,18660,Wapwallopen,PA,Luzerne
5784,73005,Anadarko,OK,Caddo
5785,16056,Saxonburg,PA,Butler
5786,4294,Wilton,ME,Franklin
5787,33471,Moore Haven,FL,Glades
5788,4648,Jonesboro,ME,Washington
5789,37180,Unionville,TN,Bedford
5790,29843,Olar,SC,Bamberg
5791,13654,Heuvelton,NY,St. Lawrence
5792,99841,Tenakee Springs,AK,Hoonah-Angoon
5793,74061,Ramona,OK,Washington
5794,17945,Locustdale,PA,Columbia
5795,79034,Follett,TX,Lipscomb
5796,64444,Edgerton,MO,Platte
5797,72827,Bluffton,AR,Yell
5798,14723,Cherry Creek,NY,Chautauqua
5799,59044,Laurel,MT,Yellowstone
5800,72141,Scotland,AR,Van Buren
5801,30753,Trion,GA,Chattooga
5802,16025,Chicora,PA,Butler
5803,78552,Harlingen,TX,Cameron
5804,99018,Latah,WA,Spokane
5805,27921,Camden,NC,Camden
5806,52220,Conroy,IA,Iowa
5807,24606,Boissevain,VA,Tazewell
5808,84763,Rockville,UT,Washington
5809,85022,Phoenix,AZ,Maricopa
5810,4861,Thomaston,ME,Knox
5811,28622,Elk Park,NC,Avery
5812,29672,Seneca,SC,Oconee
5813,12997,Wilmington,NY,Essex
5814,46776,Orland,IN,Steuben
5815,92201,Indio,CA,Riverside
5816,99748,Kaltag,AK,Yukon-Koyukuk
5817,59749,Sheridan,MT,Madison
5818,23893,White Plains,VA,Brunswick
5819,1540,Oxford,MA,Worcester
5820,61109,Rockford,IL,Winnebago
5821,97857,Lostine,OR,Wallowa
5822,78066,Rio Medina,TX,Medina
5823,79316,Brownfield,TX,Terry
5824,66506,Manhattan,KS,Riley
5825,43832,Newcomerstown,OH,Tuscarawas
5826,38347,Jacks Creek,TN,Chester
5827,58316,Belcourt,ND,Rolette
5828,47324,Boston,IN,Wayne
5829,59927,Olney,MT,Flathead
5830,12455,Margaretville,NY,Delaware
5831,46307,Crown Point,IN,Lake
5832,38610,Blue Mountain,MS,Union
5833,39870,Newton,GA,Baker
5834,12019,Ballston Lake,NY,Saratoga
5835,61552,Mossville,IL,Peoria
5836,74427,Cookson,OK,Cherokee
5837,24941,Gap Mills,WV,Monroe
5838,79406,Lubbock,TX,Lubbock
5839,80540,Lyons,CO,Boulder
5840,3452,Jaffrey,NH,Cheshire
5841,15756,Mc Intyre,PA,Indiana
5842,13786,Harpersfield,NY,Delaware
5843,11763,Medford,NY,Suffolk
5844,29059,Holly Hill,SC,Orangeburg
5845,4267,North Waterford,ME,Oxford
5846,26384,Linn,WV,Gilmer
5847,32359,Steinhatchee,FL,Taylor
5848,67764,Winona,KS,Logan
5849,73461,Wapanucka,OK,Johnston
5850,68752,Meadow Grove,NE,Madison
5851,25913,Ravencliff,WV,Wyoming
5852,34289,North Port,FL,Sarasota
5853,11558,Island Park,NY,Nassau
5854,5142,Cavendish,VT,Windsor
5855,85254,Scottsdale,AZ,Maricopa
5856,19301,Paoli,PA,Chester
5857,57258,Raymond,SD,Clark
5858,26282,Monterville,WV,Randolph
5859,27027,Mayodan,NC,Rockingham
5860,27244,Elon,NC,Alamance
5861,95682,Shingle Springs,CA,El Dorado
5862,49445,Muskegon,MI,Muskegon
5863,40107,Boston,KY,Nelson
5864,96134,Tulelake,CA,Siskiyou
5865,64701,Harrisonville,MO,Cass
5866,68875,Scotia,NE,Greeley
5867,46347,Kouts,IN,Porter
5868,16823,Bellefonte,PA,Centre
5869,12482,South Cairo,NY,Greene
5870,97051,Saint Helens,OR,Columbia
5871,45849,Grover Hill,OH,Paulding
5872,2760,North Attleboro,MA,Bristol
5873,2346,Middleboro,MA,Plymouth
5874,47941,Dayton,IN,Tippecanoe
5875,27968,Rodanthe,NC,Dare
5876,48322,West Bloomfield,MI,Oakland
5877,11705,Bayport,NY,Suffolk
5878,22845,Orkney Springs,VA,Shenandoah
5879,85934,Pinedale,AZ,Navajo
5880,73481,Ratliff City,OK,Carter
5881,68117,Omaha,NE,Douglas
5882,56593,Wolf Lake,MN,Becker
5883,67117,North Newton,KS,Harvey
5884,28619,Drexel,NC,Burke
5885,29582,North Myrtle Beach,SC,Horry
5886,50668,Readlyn,IA,Bremer
5887,29941,Sheldon,SC,Beaufort
5888,62550,Moweaqua,IL,Shelby
5889,14810,Bath,NY,Steuben
5890,96155,South Lake Tahoe,CA,El Dorado
5891,80205,Denver,CO,Denver
5892,37879,Tazewell,TN,Claiborne
5893,57529,Dallas,SD,Gregory
5894,28112,Monroe,NC,Union
5895,35473,Northport,AL,Tuscaloosa
5896,43155,Sugar Grove,OH,Fairfield
5897,78152,Saint Hedwig,TX,Bexar
5898,12769,Phillipsport,NY,Sullivan
5899,77429,Cypress,TX,Harris
5900,66061,Olathe,KS,Johnson
5901,37064,Franklin,TN,Williamson
5902,96818,Honolulu,HI,Honolulu
5903,52765,New Liberty,IA,Scott
5904,73149,Oklahoma City,OK,Oklahoma
5905,27278,Hillsborough,NC,Orange
5906,77433,Cypress,TX,Harris
5907,31032,Gray,GA,Jones
5908,2043,Hingham,MA,Plymouth
5909,49203,Jackson,MI,Jackson
5910,51350,Melvin,IA,Osceola
5911,19034,Fort Washington,PA,Montgomery
5912,55422,Minneapolis,MN,Hennepin
5913,53228,Milwaukee,WI,Milwaukee
5914,50070,Dexter,IA,Adair
5915,36041,Highland Home,AL,Crenshaw
5916,71631,Banks,AR,Bradley
5917,78661,Prairie Lea,TX,Caldwell
5918,29655,Iva,SC,Anderson
5919,927,San Juan,PR,San Juan
5920,14222,Buffalo,NY,Erie
5921,90048,Los Angeles,CA,Los Angeles
5922,31323,Riceboro,GA,McIntosh
5923,31768,Moultrie,GA,Colquitt
5924,56670,Redby,MN,Beltrami
5925,36740,Forkland,AL,Greene
5926,76071,Newark,TX,Wise
5927,26443,Troy,WV,Gilmer
5928,13313,Bridgewater,NY,Oneida
5929,61744,Gridley,IL,Livingston
5930,77517,Santa Fe,TX,Galveston
5931,77833,Brenham,TX,Washington
5932,91302,Calabasas,CA,Los Angeles
5933,13820,Oneonta,NY,Otsego
5934,29680,Simpsonville,SC,Greenville
5935,77414,Bay City,TX,Matagorda
5936,29627,Belton,SC,Anderson
5937,31029,Forsyth,GA,Monroe
5938,83406,Idaho Falls,ID,Bonneville
5939,40330,Harrodsburg,KY,Mercer
5940,95437,Fort Bragg,CA,Mendocino
5941,16504,Erie,PA,Erie
5942,78549,Hargill,TX,Hidalgo
5943,10588,Shrub Oak,NY,Westchester
5944,29475,Ruffin,SC,Colleton
5945,47408,Bloomington,IN,Monroe
5946,63869,New Madrid,MO,New Madrid
5947,52639,Montrose,IA,Lee
5948,5447,East Berkshire,VT,Franklin
5949,13730,Afton,NY,Chenango
5950,3227,Center Sandwich,NH,Carroll
5951,90016,Los Angeles,CA,Los Angeles
5952,65037,Gravois Mills,MO,Morgan
5953,87557,Ranchos De Taos,NM,Taos
5954,15213,Pittsburgh,PA,Allegheny
5955,25405,Martinsburg,WV,Berkeley
5956,5602,Montpelier,VT,Washington
5957,99734,Prudhoe Bay,AK,North Slope
5958,48066,Roseville,MI,Macomb
5959,39746,Hamilton,MS,Monroe
5960,34491,Summerfield,FL,Marion
5961,38042,Hickory Valley,TN,Hardeman
5962,21871,Westover,MD,Somerset
5963,95919,Brownsville,CA,Yuba
5964,24122,Montvale,VA,Bedford
5965,7204,Roselle Park,NJ,Union
5966,78264,San Antonio,TX,Bexar
5967,52543,Cedar,IA,Mahaska
5968,66713,Baxter Springs,KS,Cherokee
5969,77364,Pointblank,TX,San Jacinto
5970,27559,Moncure,NC,Chatham
5971,26681,Nettie,WV,Nicholas
5972,15672,New Stanton,PA,Westmoreland
5973,11577,Roslyn Heights,NY,Nassau
5974,24401,Staunton,VA,Staunton
5975,91602,North Hollywood,CA,Los Angeles
5976,98560,Matlock,WA,Mason
5977,48022,Emmett,MI,St. Clair
5978,2468,Waban,MA,Middlesex
5979,43953,Steubenville,OH,Jefferson
5980,29122,Peak,SC,Newberry
5981,87001,Algodones,NM,Sandoval
5982,72017,Biscoe,AR,Prairie
5983,95993,Yuba City,CA,Sutter
5984,19127,Philadelphia,PA,Philadelphia
5985,62950,Jacob,IL,Jackson
5986,21532,Frostburg,MD,Allegany
5987,73036,El Reno,OK,Canadian
5988,37365,Palmer,TN,Grundy
5989,57024,Egan,SD,Moody
5990,2809,Bristol,RI,Bristol
5991,80128,Littleton,CO,Jefferson
5992,39157,Ridgeland,MS,Madison
5993,4693,Winter Harbor,ME,Hancock
5994,59339,Lindsay,MT,Dawson
5995,33850,Lake Alfred,FL,Polk
5996,16159,West Middlesex,PA,Mercer
5997,12058,Earlton,NY,Greene
5998,61089,Winslow,IL,Stephenson
5999,63333,Bellflower,MO,Montgomery
6000,55129,Saint Paul,MN,Washington
6001,76640,Elm Mott,TX,McLennan
6002,48857,Morrice,MI,Shiawassee
6003,18709,Luzerne,PA,Luzerne
6004,76523,Davilla,TX,Milam
6005,63056,Leslie,MO,Franklin
6006,58620,Amidon,ND,Slope
6007,93640,Mendota,CA,Fresno
6008,782,Comerio,PR,Comerío
6009,47112,Corydon,IN,Harrison
6010,27249,Gibsonville,NC,Guilford
6011,47994,Wingate,IN,Montgomery
6012,11796,West Sayville,NY,Suffolk
6013,57261,Roslyn,SD,Day
6014,75642,Elysian Fields,TX,Harrison
6015,53808,Dickeyville,WI,Grant
6016,7022,Fairview,NJ,Bergen
6017,15473,Perryopolis,PA,Fayette
6018,17965,Port Carbon,PA,Schuylkill
6019,57571,Saint Charles,SD,Gregory
6020,10996,West Point,NY,Orange
6021,23602,Newport News,VA,Newport News
6022,57223,Castlewood,SD,Hamlin
6023,95451,Kelseyville,CA,Lake
6024,27340,Saxapahaw,NC,Alamance
6025,78151,Runge,TX,Karnes
6026,66210,Overland Park,KS,Johnson
6027,16424,Linesville,PA,Crawford
6028,15463,Merrittstown,PA,Fayette
6029,74015,Catoosa,OK,Rogers
6030,80108,Castle Rock,CO,Douglas
6031,65456,Davisville,MO,Crawford
6032,94086,Sunnyvale,CA,Santa Clara
6033,29921,Furman,SC,Hampton
6034,15341,Holbrook,PA,Greene
6035,22448,Dahlgren,VA,King George
6036,61239,Carbon Cliff,IL,Rock Island
6037,41144,Greenup,KY,Greenup
6038,44080,Parkman,OH,Geauga
6039,40434,Gray Hawk,KY,Jackson
6040,37713,Bybee,TN,Cocke
6041,1843,Lawrence,MA,Essex
6042,65617,Brighton,MO,Polk
6043,55385,Stewart,MN,McLeod
